Country;Year;Month;SubNational;Constituency;Magnitude;Party;Turnout;Votes;Share
New Zealand;5542005;9;;hutt south;;christian heritage party of new zealand;0.834426879882812;21;0.00064273300813511
New Zealand;5542005;9;;auckland central;1;m?ori party;0.824154675006866;330;0.00917048752307892
New Zealand;5542005;9;;piako;1;united future new zealand;0.804668247699738;509;0.0150262741371989
New Zealand;5542005;9;;kaikoura;;new zealand first party;0.827445983886719;2036;0.0586253553628922
New Zealand;5542005;9;;banks peninsula;;republic of new zealand party;0.860747277736664;5;0.000122584999189712
New Zealand;5542005;9;;bay of plenty;;alliance;0.83683830499649;3;8.22000001790002e-05
New Zealand;5542005;9;;whanganui;1;m?ori party;0.808668494224548;429;0.0133428713306785
New Zealand;5542005;9;;rakaia;;new zealand national party;0.836698174476624;19204;0.522472500801086
New Zealand;5542005;9;;waiariki;1;m?ori party;0.694290459156036;10392;0.545826971530914
New Zealand;5542005;9;;tukituki;1;m?ori party;0.833191156387329;541;0.0154735008254647
New Zealand;5542005;9;;whangarei;;new zealand democratic party for social credit;0.826484024524689;23;0.000646648986730725
New Zealand;5542005;9;;dunedin north;;united future new zealand;0.834212779998779;901;0.0275686923414469
New Zealand;5542005;9;;taupo;;direct democracy party of new zealand;0.802364826202393;4;0.000135933994897641
New Zealand;5542005;9;;north shore;;libertarianz;0.829798400402069;21;0.000558168976567686
New Zealand;5542005;9;;waitakere;1;direct democracy party of new zealand;0.806353449821472;79;0.00251624407246709
New Zealand;5542005;9;;taupo;;alliance;0.802364826202393;15;0.000509753008373082
New Zealand;5542005;9;;wellington central;1;united future new zealand;0.865768074989319;593;0.0145822064951062
New Zealand;5542005;9;;mangere;1;anti-capitalist alliance;0.728916704654694;56;0.00201489590108395
New Zealand;5542005;9;;christchurch central;1;jim anderton's progressive party;0.797215282917023;1077;0.0320164076983929
New Zealand;5542005;9;;te atatu;1;new zealand first party;0.790100336074829;1016;0.0333519354462624
New Zealand;5542005;9;;nelson;;jim anderton's progressive party;0.827774167060852;417;0.0113309063017368
New Zealand;5542005;9;;wigram;1;new zealand labour party;0.798708140850067;6408;0.191175147891045
New Zealand;5542005;9;;te tai tokerau;;alliance;0.697876632213593;6;0.000302389002172276
New Zealand;5542005;9;;piako;;alliance;0.804668247699738;13;0.000379042001441121
New Zealand;5542005;9;;mangere;;jim anderton's progressive party;0.728916704654694;429;0.01496128924191
New Zealand;5542005;9;;rodney;;one new zealand party;0.843075275421143;8;0.000212737999390811
New Zealand;5542005;9;;taupo;;new zealand labour party;0.802364826202393;10977;0.373037457466125
New Zealand;5542005;9;;tauranga;1;new zealand labour party;0.84019273519516;4020;0.111385107040405
New Zealand;5542005;9;;te tai hauauru;;jim anderton's progressive party;0.685153424739838;38;0.00209770910441875
New Zealand;5542005;9;;auckland central;;99 mp party;0.824154675006866;5;0.000135940004838631
New Zealand;5542005;9;;northcote;1;new zealand labour party;0.805063545703888;14471;0.423835039138794
New Zealand;5542005;9;;rotorua;;green party of aotearoa new zealand;0.812574684619904;1168;0.0377382896840572
New Zealand;5542005;9;;tukituki;;new zealand national party;0.833191156387329;16487;0.465025097131729
New Zealand;5542005;9;;taranaki-king country;;alliance;0.817528784275055;15;0.00047653799992986
New Zealand;5542005;9;;invercargill;;destiny new zealand;0.813771784305573;188;0.00591102009639144
New Zealand;5542005;9;;hamilton west;1;jim anderton's progressive party;0.802237689495087;215;0.00641235942021012
New Zealand;5542005;9;;napier;;christian heritage party of new zealand;0.839486300945282;44;0.00123429100494832
New Zealand;5542005;9;;new lynn;1;green party of aotearoa new zealand;0.820019602775574;1644;0.0510052107274532
New Zealand;5542005;9;;ikaroa-rawhiti;;m?ori party;0.673803448677063;5122;0.280580669641495
New Zealand;5542005;9;;taranaki-king country;;99 mp party;0.817528784275055;10;0.00031769199995324
New Zealand;5542005;9;;waitakere;1;new zealand family rights protection party;0.806353449821472;74;0.00235698814503849
New Zealand;5542005;9;;aoraki;;new zealand national party;0.837104737758636;14653;0.430628627538681
New Zealand;5542005;9;;mana;;act new zealand;0.833414435386658;322;0.0100480560213327
New Zealand;5542005;9;;east coast;;new zealand democratic party for social credit;0.808998644351959;20;0.000645745021756738
New Zealand;5542005;9;;north shore;;direct democracy party of new zealand;0.829798400402069;10;0.000265795009909198
New Zealand;5542005;9;;nelson;;direct democracy party of new zealand;0.827774167060852;50;0.00135862198658288
New Zealand;5542005;9;;christchurch central;1;united future new zealand;0.797215282917023;761;0.0226225517690182
New Zealand;5542005;9;;tamaki;1;new zealand national party;0.825263738632202;20956;0.579984486103058
New Zealand;5542005;9;;pakuranga;1;direct democracy party of new zealand;0.806895792484283;49;0.00138183869421482
New Zealand;5542005;9;;wigram;1;alliance;0.798708140850067;61;0.00181986333336681
New Zealand;5542005;9;;te tai hauauru;;one new zealand party;0.685153424739838;1;5.51999983144924e-05
New Zealand;5542005;9;;auckland central;;aotearoa legalise cannabis party;0.824154675006866;61;0.00165846501477063
New Zealand;5542005;9;;wellington central;;new zealand family rights protection party;0.865768074989319;3;7.24999990779907e-05
New Zealand;5542005;9;;otago;;jim anderton's progressive party;0.839905738830566;389;0.0105669191107154
New Zealand;5542005;9;;pakuranga;;united future new zealand;0.806895792484283;878;0.0244004111737013
New Zealand;5542005;9;;maungakiekie;1;united future new zealand;0.774706423282623;619;0.0208705626428127
New Zealand;5542005;9;;dunedin north;1;act new zealand;0.834212779998779;196;0.00607582367956638
New Zealand;5542005;9;;waimakariri;;one new zealand party;0.831826388835907;8;0.000201287999516353
New Zealand;5542005;9;;mana;;m?ori party;0.833414435386658;248;0.00773887522518635
New Zealand;5542005;9;;ohariu-belmont;;act new zealand;0.857666909694672;554;0.0148936742916703
New Zealand;5542005;9;;northcote;;jim anderton's progressive party;0.805063545703888;426;0.0122741805389524
New Zealand;5542005;9;;mana;1;direct democracy party of new zealand;0.833414435386658;56;0.00177805998828262
New Zealand;5542005;9;;whangarei;;alliance;0.826484024524689;19;0.000534188002347946
New Zealand;5542005;9;;rongotai;1;united future new zealand;0.856951892375946;1581;0.0439166650176048
New Zealand;5542005;9;;rodney;1;direct democracy party of new zealand;0.843075275421143;36;0.000968757551163435
New Zealand;5542005;9;;clutha-southland;;act new zealand;0.814012289047241;579;0.0190868638455868
New Zealand;5542005;9;;christchurch central;1;communist league;0.797215282917023;53;0.00157555215992033
New Zealand;5542005;9;;tainui;;one new zealand party;0.657352805137634;2;0.000106860003143083
New Zealand;5542005;9;;wellington central;;republic of new zealand party;0.865768074989319;4;9.67000014497899e-05
New Zealand;5542005;9;;waiariki;;new zealand first party;0.694290459156036;1324;0.0667776241898537
New Zealand;5542005;9;;new lynn;;christian heritage party of new zealand;0.820019602775574;56;0.00169599300716072
New Zealand;5542005;9;;rakaia;;christian heritage party of new zealand;0.836698174476624;34;0.000925018975976855
New Zealand;5542005;9;;manurewa;;jim anderton's progressive party;0.758087277412415;397;0.0128553854301572
New Zealand;5542005;9;;rotorua;;destiny new zealand;0.812574684619904;397;0.0128271412104368
New Zealand;5542005;9;;te tai tokerau;1;destiny new zealand;0.697876632213593;664;0.0349253118038177
New Zealand;5542005;9;;port waikato;1;m?ori party;0.826396942138672;402;0.0113143818452954
New Zealand;5542005;9;;tamaki;;new zealand labour party;0.825263738632202;11890;0.323036372661591
New Zealand;5542005;9;;banks peninsula;;new zealand national party;0.860747277736664;15697;0.384843587875366
New Zealand;5542005;9;;manukau east;;new zealand family rights protection party;0.732599794864655;145;0.00439540483057499
New Zealand;5542005;9;;clevedon;;green party of aotearoa new zealand;0.803932368755341;924;0.024611122906208
New Zealand;5542005;9;;northland;;republic of new zealand party;0.814745664596558;6;0.000193304993445054
New Zealand;5542005;9;;ikaroa-rawhiti;;united future new zealand;0.673803448677063;70;0.00383456610143185
New Zealand;5542005;9;;napier;;green party of aotearoa new zealand;0.839486300945282;1864;0.0522890463471413
New Zealand;5542005;9;;epsom;;99 mp party;0.822673797607422;6;0.000164740005857311
New Zealand;5542005;9;;hamilton east;;green party of aotearoa new zealand;0.829765439033508;2083;0.0553136132657528
New Zealand;5542005;9;;rongotai;1;m?ori party;0.856951892375946;499;0.0138611113652587
New Zealand;5542005;9;;northland;1;new zealand labour party;0.814745664596558;7302;0.238409295678139
New Zealand;5542005;9;;hamilton west;;destiny new zealand;0.802237689495087;159;0.00465756608173251
New Zealand;5542005;9;;te tai tonga;;m?ori party;0.672515988349915;3481;0.175471320748329
New Zealand;5542005;9;;te tai tonga;;green party of aotearoa new zealand;0.672515988349915;1283;0.0646738559007645
New Zealand;5542005;9;;northland;;jim anderton's progressive party;0.814745664596558;272;0.00876316893845797
New Zealand;5542005;9;;east coast bays;1;united future new zealand;0.812311828136444;405;0.0110643645748496
New Zealand;5542005;9;;mt roskill;;one new zealand party;0.797589242458344;5;0.0001506020053057
New Zealand;5542005;9;;aoraki;1;new zealand labour party;0.837104737758636;11315;0.334941685199738
New Zealand;5542005;9;;port waikato;;united future new zealand;0.826396942138672;842;0.0233648754656315
New Zealand;5542005;9;;hutt south;;jim anderton's progressive party;0.834426879882812;337;0.0103143267333508
New Zealand;5542005;9;;east coast;1;green party of aotearoa new zealand;0.808998644351959;1104;0.03619434684515
New Zealand;5542005;9;;maungakiekie;;christian heritage party of new zealand;0.774706423282623;46;0.00150661601219326
New Zealand;5542005;9;;taranaki-king country;1;act new zealand;0.817528784275055;547;0.0177246369421482
New Zealand;5542005;9;;invercargill;;christian heritage party of new zealand;0.813771784305573;56;0.0017607290064916
New Zealand;5542005;9;;christchurch east;;new zealand national party;0.811828911304474;9851;0.278646796941757
New Zealand;5542005;9;;otago;;new zealand first party;0.839905738830566;1407;0.0382201932370663
New Zealand;5542005;9;;rotorua;;jim anderton's progressive party;0.812574684619904;267;0.00862681679427624
New Zealand;5542005;9;;hutt south;1;independent;0.834426879882812;106;0.00328804505988955
New Zealand;5542005;9;;piako;;new zealand labour party;0.804668247699738;10502;0.306207537651062
New Zealand;5542005;9;;auckland central;;new zealand democratic party for social credit;0.824154675006866;10;0.000271880009677261
New Zealand;5542005;9;;christchurch east;;new zealand first party;0.811828911304474;1694;0.0479167252779007
New Zealand;5542005;9;;hamilton east;;act new zealand;0.829765439033508;732;0.0194381009787321
New Zealand;5542005;9;;east coast;1;united future new zealand;0.808998644351959;1186;0.0388826951384544
New Zealand;5542005;9;;te tai tokerau;;new zealand first party;0.697876632213593;1559;0.0785707086324692
New Zealand;5542005;9;;tukituki;;new zealand family rights protection party;0.833191156387329;8;0.000225644005695358
New Zealand;5542005;9;;mt roskill;1;jim anderton's progressive party;0.797589242458344;257;0.00790963973850012
New Zealand;5542005;9;;wellington central;;new zealand first party;0.865768074989319;707;0.0170884393155575
New Zealand;5542005;9;;manurewa;1;new zealand first party;0.758087277412415;1868;0.0626131296157837
New Zealand;5542005;9;;auckland central;;green party of aotearoa new zealand;0.824154675006866;4775;0.129822462797165
New Zealand;5542005;9;;taranaki-king country;1;united future new zealand;0.817528784275055;568;0.0184051059186459
New Zealand;5542005;9;;ikaroa-rawhiti;;99 mp party;0.673803448677063;5;0.00027389801107347
New Zealand;5542005;9;;mt albert;;alliance;0.80298787355423;22;0.000682974990922958
New Zealand;5542005;9;;tamaki;;destiny new zealand;0.825263738632202;98;0.00266253692097962
New Zealand;5542005;9;;west coast-tasman;;libertarianz;0.825119972229004;21;0.00065073900623247
New Zealand;5542005;9;;hutt south;1;new zealand labour party;0.834426879882812;16125;0.500186145305634
New Zealand;5542005;9;;hamilton east;;united future new zealand;0.829765439033508;1286;0.0341494493186474
New Zealand;5542005;9;;manurewa;;m?ori party;0.758087277412415;407;0.0131791979074478
New Zealand;5542005;9;;tukituki;;jim anderton's progressive party;0.833191156387329;458;0.0129181472584605
New Zealand;5542005;9;;tauranga;;new zealand democratic party for social credit;0.84019273519516;24;0.000656221993267536
New Zealand;5542005;9;;northland;;m?ori party;0.814745664596558;484;0.0155932856723666
New Zealand;5542005;9;;te tai tokerau;;new zealand family rights protection party;0.697876632213593;17;0.000856767990626395
New Zealand;5542005;9;;new lynn;;united future new zealand;0.820019602775574;818;0.0247736144810915
New Zealand;5542005;9;;mana;;one new zealand party;0.833414435386658;5;0.00015602599887643
New Zealand;5542005;9;;hamilton east;;new zealand labour party;0.829765439033508;13377;0.355223327875137
New Zealand;5542005;9;;tainui;1;new zealand labour party;0.657352805137634;9469;0.526787221431732
New Zealand;5542005;9;;epsom;;united future new zealand;0.822673797607422;636;0.0174624528735876
New Zealand;5542005;9;;dunedin north;;one new zealand party;0.834212779998779;4;0.000122391997138038
New Zealand;5542005;9;;rodney;;christian heritage party of new zealand;0.843075275421143;36;0.000957319978624582
New Zealand;5542005;9;;dunedin north;1;alliance;0.834212779998779;270;0.00836975686252117
New Zealand;5542005;9;;manurewa;;99 mp party;0.758087277412415;6;0.00019428800442256
New Zealand;5542005;9;;taupo;;destiny new zealand;0.802364826202393;142;0.00482566421851516
New Zealand;5542005;9;;coromandel;;act new zealand;0.840585708618164;557;0.0153139783069491
New Zealand;5542005;9;;auckland central;1;new zealand national party;0.824154675006866;11910;0.330971240997314
New Zealand;5542005;9;;napier;;99 mp party;0.839486300945282;8;0.000224417002755217
New Zealand;5542005;9;;clutha-southland;1;act new zealand;0.814012289047241;479;0.0159051660448313
New Zealand;5542005;9;;te tai hauauru;;direct democracy party of new zealand;0.685153424739838;7;0.000386419997084886
New Zealand;5542005;9;;north shore;;new zealand national party;0.829798400402069;20125;0.534912168979645
New Zealand;5542005;9;;dunedin north;;new zealand first party;0.834212779998779;931;0.0284866280853748
New Zealand;5542005;9;;tamaki;1;direct democracy party of new zealand;0.825263738632202;45;0.00124543346464634
New Zealand;5542005;9;;mt albert;1;new zealand labour party;0.80298787355423;20918;0.665521323680878
