Country;Year;Month;SubNational;Constituency;Magnitude;Party;Turnout;Votes;Share
Jamaica;3881959;7;;westmoreland western;1;people's national party;;6916;0.529353260993958
Jamaica;3881959;7;;st. james south eastern;1;jamaica labour party;;4163;0.40849769115448
Jamaica;3881959;7;;st. catherine central;1;people's national party;;6450;0.544947624206543
Jamaica;3881959;7;;st. catherine south eastern;1;people's national party;;5806;0.397290259599686
Jamaica;3881959;7;;st. andrew east rural;1;jamaica labour party;;5547;0.439784348011017
Jamaica;3881959;7;;trelawny southern;1;people's national party;;4855;0.540706098079681
Jamaica;3881959;7;;trelawny northern;1;people's national party;;5677;0.492239654064178
Jamaica;3881959;7;;kingston western;1;people's national party;;6163;0.504048407077789
Jamaica;3881959;7;;st. ann south eastern;1;people's national party;;7334;0.822381675243378
Jamaica;3881959;7;;st. andrew west central;1;people's national party;;11397;0.626587510108948
Jamaica;3881959;7;;st. andrew south western;1;people's national party;;9252;0.493545293807983
Jamaica;3881959;7;;portland eastern;1;jamaica labour party;;6899;0.480498671531677
Jamaica;3881959;7;;st. mary central;1;people's national party;;7290;0.561287343502045
Jamaica;3881959;7;;westmoreland central;1;people's national party;;7703;0.605772256851196
Jamaica;3881959;7;;st. catherine western;1;people's national party;;5088;0.415414750576019
Jamaica;3881959;7;;st. andrew west rural;1;jamaica labour party;;7744;0.570628523826599
Jamaica;3881959;7;;clarendon south eastern;1;convention independent party;;196;0.0163346938788891
Jamaica;3881959;7;;st. thomas eastern;1;people's national party;;5226;0.390232980251312
Jamaica;3881959;7;;st. elizabeth north western;1;independent labour party;;4600;0.499186098575592
Jamaica;3881959;7;;st. andrew e urban & suburban;1;jamaica labour party;;6695;0.395966410636902
Jamaica;3881959;7;;kingston eastern & port royal;1;jamaica labour party;;2821;0.243714898824692
Jamaica;3881959;7;;st. catherine north eastern;1;jamaica labour party;;7293;0.521114706993103
Jamaica;3881959;7;;st. ann north western;1;jamaica labour party;;2553;0.254206895828247
Jamaica;3881959;7;;manchester northern;1;jamaica labour party;;4897;0.37873163819313
Jamaica;3881959;7;;portland western;1;people's national party;;5293;0.496762096881866
Jamaica;3881959;7;;st. ann north western;1;people's national party;;7490;0.745793104171753
Jamaica;3881959;7;;st. mary eastern;1;people's national party;;5137;0.431753247976303
Jamaica;3881959;7;;kingston western;1;jamaica labour party;;6064;0.495951592922211
Jamaica;3881959;7;;st. catherine south eastern;1;jamaica labour party;;8711;0.596072256565094
Jamaica;3881959;7;;kingston west central;1;jamaica labour party;;4894;0.399705976247787
Jamaica;3881959;7;;clarendon north western;1;people's national party;;8125;0.514631390571594
Jamaica;3881959;7;;clarendon north eastern;1;people's national party;;5260;0.355549544095993
Jamaica;3881959;7;;st. elizabeth north eastern;1;jamaica labour party;;3764;0.358715325593948
Jamaica;3881959;7;;st. ann south eastern;1;jamaica labour party;;1584;0.1776182949543
Jamaica;3881959;7;;st. elizabeth south western;1;people's national party;;4392;0.499658703804016
Jamaica;3881959;7;;clarendon north western;1;jamaica labour party;;7663;0.485368639230728
Jamaica;3881959;7;;trelawny southern;1;jamaica labour party;;4124;0.459293901920319
Jamaica;3881959;7;;westmoreland eastern;1;jamaica labour party;;3028;0.285579562187195
Jamaica;3881959;7;;st. mary western;1;jamaica labour party;;4520;0.407979071140289
Jamaica;3881959;7;;hanover eastern;1;jamaica labour party;;4055;0.522215068340302
Jamaica;3881959;7;;st. elizabeth north western;1;people's national party;;4615;0.500813901424408
Jamaica;3881959;7;;st. james south eastern;1;people's national party;;6028;0.59150230884552
Jamaica;3881959;7;;westmoreland central;1;jamaica labour party;;5013;0.394227743148804
Jamaica;3881959;7;;westmoreland western;1;jamaica labour party;;6149;0.470646768808365
Jamaica;3881959;7;;hanover western;1;jamaica labour party;;4691;0.465007930994034
Jamaica;3881959;7;;clarendon south eastern;1;jamaica labour party;;7806;0.650554239749908
Jamaica;3881959;7;;st. andrew south western;1;jamaica labour party;;9494;0.506454706192017
Jamaica;3881959;7;;manchester western;1;jamaica labour party;;4457;0.332959800958633
Jamaica;3881959;7;;kingston east central;1;jamaica labour party;;4442;0.36105015873909
Jamaica;3881959;7;;st. elizabeth south eastern;1;people's national party;;6378;0.711195349693298
Jamaica;3881959;7;;manchester eastern;1;people's national party;;7245;0.621088743209839
Jamaica;3881959;7;;kingston east central;1;people's national party;;7861;0.638949871063232
Jamaica;3881959;7;;st. andrew central;1;jamaica labour party;;7372;0.385867565870285
Jamaica;3881959;7;;hanover western;1;people's national party;;5397;0.534992098808289
Jamaica;3881959;7;;hanover eastern;1;people's national party;;3710;0.477784931659698
Jamaica;3881959;7;;st. thomas western;1;jamaica labour party;;7405;0.540116727352142
Jamaica;3881959;7;;clarendon north eastern;1;jamaica labour party;;9534;0.644450426101685
Jamaica;3881959;7;;st. andrew west rural;1;people's national party;;5827;0.429371446371078
Jamaica;3881959;7;;st. andrew e urban & suburban;1;people's national party;;10213;0.604033589363098
Jamaica;3881959;7;;st. james north western;1;people's national party;;9993;0.609477937221527
Jamaica;3881959;7;;st. mary central;1;jamaica labour party;;5698;0.438712656497955
Jamaica;3881959;7;;kingston west central;1;people's national party;;7350;0.60029399394989
Jamaica;3881959;7;;st. ann south western;1;people's national party;;3887;0.464174836874008
Jamaica;3881959;7;;st. elizabeth south western;1;jamaica labour party;;4398;0.500341296195984
Jamaica;3881959;7;;manchester northern;1;people's national party;;8033;0.621268391609192
Jamaica;3881959;7;;manchester eastern;1;jamaica labour party;;4420;0.378911286592484
Jamaica;3881959;7;;st. andrew east rural;1;people's national party;;7066;0.560215651988983
Jamaica;3881959;7;;st. catherine central;1;jamaica labour party;;5386;0.455052375793457
Jamaica;3881959;7;;st. andrew central;1;people's national party;;11733;0.614132404327393
Jamaica;3881959;7;;st. catherine western;1;jamaica labour party;;7160;0.584585249423981
Jamaica;3881959;7;;trelawny northern;1;jamaica labour party;;5856;0.507760345935822
Jamaica;3881959;7;;st. andrew west central;1;jamaica labour party;;6792;0.373412489891052
Jamaica;3881959;7;;st. catherine south eastern;1;independent labour party;;97;0.00663747079670429
Jamaica;3881959;7;;westmoreland eastern;1;people's national party;;7460;0.703574478626251
Jamaica;3881959;7;;manchester western;1;people's national party;;8929;0.667040169239044
Jamaica;3881959;7;;st. james north western;1;jamaica labour party;;6403;0.390522092580795
Jamaica;3881959;7;;clarendon south western;1;people's national party;;5996;0.460805416107178
Jamaica;3881959;7;;portland eastern;1;people's national party;;7459;0.519501328468323
Jamaica;3881959;7;;clarendon south eastern;1;people's national party;;3997;0.333111107349396
Jamaica;3881959;7;;portland western;1;jamaica labour party;;5362;0.503237903118134
Jamaica;3881959;7;;kingston eastern & port royal;1;people's national party;;8754;0.756285071372986
Jamaica;3881959;7;;st. thomas western;1;people's national party;;6305;0.45988330245018
Jamaica;3881959;7;;st. thomas eastern;1;jamaica labour party;;8166;0.609767019748688
Jamaica;3881959;7;;st. ann north eastern;1;jamaica labour party;;3272;0.332452744245529
Jamaica;3881959;7;;westmoreland eastern;1;jamaica independent movement;;115;0.0108459871262312
Jamaica;3881959;7;;st. ann south western;1;jamaica labour party;;4487;0.535825192928314
Jamaica;3881959;7;;st. ann north eastern;1;people's national party;;6570;0.667547225952148
Jamaica;3881959;7;;st. elizabeth north eastern;1;people's national party;;6729;0.641284644603729
Jamaica;3881959;7;;st. catherine north eastern;1;people's national party;;6702;0.478885322809219
Jamaica;3881959;7;;clarendon south western;1;jamaica labour party;;7016;0.539194583892822
Jamaica;3881959;7;;st. mary western;1;people's national party;;6559;0.592020928859711
Jamaica;3881959;7;;st. elizabeth south eastern;1;jamaica labour party;;2590;0.288804650306702
Jamaica;3881959;7;;st. mary eastern;1;jamaica labour party;;6761;0.568246781826019
Jamaica;3881962;4;;westmoreland western;1;jamaica labour party;;7496;0.548273861408234
Jamaica;3881962;4;;st. ann south western;1;people's progressive party;;247;0.0327369123697281
Jamaica;3881962;4;;st. elizabeth north western;1;independent;;83;0.00853821635246277
Jamaica;3881962;4;;clarendon south western;1;independent;;70;0.00545851513743401
Jamaica;3881962;4;;westmoreland western;1;people's national party;;6176;0.451726168394089
Jamaica;3881962;4;;clarendon north eastern;1;people's national party;;2887;0.239545300602913
Jamaica;3881962;4;;st. ann south western;1;people's national party;;3074;0.407422125339508
Jamaica;3881962;4;;st. james south eastern;1;people's national party;;4910;0.441864639520645
Jamaica;3881962;4;;st. james north western;1;independent;;262;0.0135330576449633
Jamaica;3881962;4;;st. catherine central;1;people's progressive party;;93;0.00762857822701335
Jamaica;3881962;4;;kingston western;1;people's progressive party;;249;0.0219248048961163
Jamaica;3881962;4;;westmoreland central;1;jamaica labour party;;6358;0.476183354854584
Jamaica;3881962;4;;st. mary western;1;people's national party;;5926;0.512851595878601
Jamaica;3881962;4;;clarendon south western;1;people's national party;;4069;0.317295700311661
Jamaica;3881962;4;;kingston west central;1;people's national party;;5289;0.512748420238495
Jamaica;3881962;4;;st. elizabeth north western;1;people's national party;;4285;0.440798282623291
Jamaica;3881962;4;;st. elizabeth south western;1;people's national party;;4074;0.461068361997604
Jamaica;3881962;4;;hanover western;1;jamaica labour party;;6617;0.611665725708008
Jamaica;3881962;4;;st. mary eastern;1;people's national party;;4270;0.391133099794388
Jamaica;3881962;4;;st. mary central;1;jamaica labour party;;7060;0.52118706703186
Jamaica;3881962;4;;st. andrew east urban and suburban;1;people's progressive party;;415;0.0202943906188011
Jamaica;3881962;4;;kingston west central;1;jamaica labour party;;4868;0.471934080123901
Jamaica;3881962;4;;st. catherine south eastern;1;jamaica labour party;;10222;0.672544240951538
Jamaica;3881962;4;;st. catherine central;1;people's national party;;5969;0.489623486995697
Jamaica;3881962;4;;kingston east central;1;independent;;51;0.00427422067150474
Jamaica;3881962;4;;manchestern eastern;1;people's national party;;6251;0.53869354724884
Jamaica;3881962;4;;trelawny northern;1;jamaica labour party;;6561;0.548441052436829
Jamaica;3881962;4;;portland eastern;1;jamaica labour party;;8105;0.55973756313324
Jamaica;3881962;4;;st. ann north western;1;independent;;667;0.074201799929142
Jamaica;3881962;4;;st. ann south eastern;1;people's national party;;7084;0.769331037998199
Jamaica;3881962;4;;st. andrew central;1;people's progressive party;;386;0.0199092216789722
Jamaica;3881962;4;;st. catherine north eastern;1;jamaica labour party;;7761;0.546934485435486
Jamaica;3881962;4;;clarendon south western;1;jamaica labour party;;8346;0.650810956954956
Jamaica;3881962;4;;clarendon south eastern;1;people's national party;;2244;0.192419826984406
Jamaica;3881962;4;;clarendon south western;1;people's progressive party;;339;0.0264348089694977
Jamaica;3881962;4;;st. andrew west central;1;jamaica labour party;;7814;0.349838823080063
Jamaica;3881962;4;;kingston east central;1;people's national party;;6616;0.554475367069244
Jamaica;3881962;4;;st. mary eastern;1;jamaica labour party;;6647;0.608866930007935
Jamaica;3881962;4;;st. james south eastern;1;jamaica labour party;;6202;0.558135330677032
Jamaica;3881962;4;;st. elizabeth north eastern;1;jamaica labour party;;5148;0.462035536766052
Jamaica;3881962;4;;portland eastern;1;people's national party;;6375;0.44026243686676
Jamaica;3881962;4;;trelawny northern;1;people's national party;;5402;0.451558977365494
Jamaica;3881962;4;;manchestern northern;1;jamaica labour party;;6203;0.465446084737778
Jamaica;3881962;4;;trelawny southern;1;jamaica labour party;;4659;0.52154928445816
Jamaica;3881962;4;;kingston western;1;jamaica labour party;;5859;0.515893280506134
Jamaica;3881962;4;;st. andrew west central;1;people's progressive party;;1014;0.0453975647687912
Jamaica;3881962;4;;clarendon north eastern;1;jamaica labour party;;9165;0.760454714298248
Jamaica;3881962;4;;westmoreland eastern;1;people's progressive party;;200;0.0192696787416935
Jamaica;3881962;4;;westmoreland central;1;independent;;97;0.00726482924073935
Jamaica;3881962;4;;manchestern western;1;jamaica labour party;;5110;0.37378391623497
Jamaica;3881962;4;;st. ann south western;1;jamaica labour party;;4224;0.559840977191925
Jamaica;3881962;4;;st. catherine north eastern;1;people's national party;;6429;0.453065544366837
Jamaica;3881962;4;;st. andrew east rural;1;people's progressive party;;251;0.0138681698590517
Jamaica;3881962;4;;st. andrew west central;1;people's national party;;13508;0.604763627052307
Jamaica;3881962;4;;st. andrew east rural;1;people's national party;;10967;0.6059450507164
Jamaica;3881962;4;;portland western;1;people's national party;;4793;0.465746760368347
Jamaica;3881962;4;;st. andrew west rural;1;jamaica labour party;;6358;0.402532458305359
Jamaica;3881962;4;;st. thomas western;1;jamaica labour party;;8052;0.610231161117554
Jamaica;3881962;4;;st. ann north eastern;1;people's progressive party;;130;0.0121178226545453
Jamaica;3881962;4;;st. mary western;1;jamaica labour party;;5629;0.487148433923721
Jamaica;3881962;4;;clarendon north western;1;jamaica labour party;;8056;0.548027217388153
Jamaica;3881962;4;;westmoreland eastern;1;jamaica labour party;;3939;0.379516333341599
Jamaica;3881962;4;;hanover western;1;people's national party;;4201;0.38833424448967
Jamaica;3881962;4;;st. ann north western;1;jamaica labour party;;2657;0.295583486557007
Jamaica;3881962;4;;st. ann north western;1;people's national party;;5665;0.630214691162109
Jamaica;3881962;4;;manchestern northern;1;people's national party;;7124;0.5345538854599
Jamaica;3881962;4;;kingston east & port royal;1;people's national party;;9035;0.735030889511108
Jamaica;3881962;4;;st. thomas western;1;people's national party;;5004;0.379234552383423
Jamaica;3881962;4;;st. james north western;1;people's national party;;9332;0.482024788856506
Jamaica;3881962;4;;kingston western;1;independent;;78;0.0068680108524859
Jamaica;3881962;4;;manchestern western;1;people's national party;;8561;0.626216053962708
Jamaica;3881962;4;;st. andrew south western;1;jamaica labour party;;11913;0.549619376659393
Jamaica;3881962;4;;st. andrew east urban and suburban;1;jamaica labour party;;7108;0.34759646654129
Jamaica;3881962;4;;clarendon north western;1;people's national party;;6644;0.451972782611847
Jamaica;3881962;4;;st. andrew east urban and suburban;1;people's national party;;12926;0.63210916519165
Jamaica;3881962;4;;st. elizabeth south western;1;people's progressive party;;151;0.0170891806483269
Jamaica;3881962;4;;westmoreland eastern;1;people's national party;;6240;0.601213991641998
Jamaica;3881962;4;;kingston east & port royal;1;jamaica labour party;;3257;0.264969080686569
